1,[0, 0, 0],16:17:14
0,[0, 0, 0],16:17:19
1,[0, 0, 0],16:17:22
0,[0, 0, 0],16:17:24
1,[0, 0, 0],16:17:29
0,[0, 0, 0],16:17:29
1,[0, 0, 0],16:17:39
0,[0, 0, 0],16:17:42
